(0, 1),0.2
(0, 2),0.2
(0, 3),0.2
(0, 6),0.2
(0, 9),0.2
(0, 12),0.2
(0, 15),0.2
(0, 18),0.2
(0, 21),0.2
(0, 24),0.2
(0, 27),0.2
(0, 30),0.2
(0, 33),0.2
(0, 36),0.2
(0, 39),0.2
(0, 42),0.2
(0, 45),0.2
(0, 48),0.2
(0, 51),0.2
(0, 54),0.2
(0, 57),0.2
(0, 60),0.2
(0, 63),0.2
(0, 66),0.2
(0, 69),0.2
(0, 72),0.2
(0, 75),0.2
(0, 78),0.2
(0, 81),0.2
(0, 84),0.2
(0, 87),0.2
(0, 90),0.2
(0, 91),0.4
(0, 92),0.8
(0, 93),1.6
(1, 2),0.2
(1, 4),0.2
(1, 7),0.2
(1, 10),0.2
(1, 13),0.2
(1, 16),0.2
(1, 19),0.2
(1, 22),0.2
(1, 25),0.2
(1, 28),0.2
(1, 31),0.2
(1, 34),0.2
(1, 37),0.2
(1, 40),0.2
(1, 43),0.2
(1, 46),0.2
(1, 49),0.2
(1, 52),0.2
(1, 55),0.2
(1, 58),0.2
(1, 61),0.2
(1, 64),0.2
(1, 67),0.2
(1, 70),0.2
(1, 73),0.2
(1, 76),0.2
(1, 79),0.2
(1, 82),0.2
(1, 85),0.2
(1, 88),0.2
(1, 94),0.2
(1, 95),0.4
(1, 96),0.8
(1, 97),1.6
(2, 5),0.2
(2, 8),0.2
(2, 11),0.2
(2, 14),0.2
(2, 17),0.2
(2, 20),0.2
(2, 23),0.2
(2, 26),0.2
(2, 29),0.2
(2, 32),0.2
(2, 35),0.2
(2, 38),0.2
(2, 41),0.2
(2, 44),0.2
(2, 47),0.2
(2, 50),0.2
(2, 53),0.2
(2, 56),0.2
(2, 59),0.2
(2, 62),0.2
(2, 65),0.2
(2, 68),0.2
(2, 71),0.2
(2, 74),0.2
(2, 77),0.2
(2, 80),0.2
(2, 83),0.2
(2, 86),0.2
(2, 89),0.2
(2, 98),0.2
(2, 99),0.4
(2, 100),0.8
(2, 101),1.6
(3, 4),0.2
(3, 5),0.2
(3, 6),0.2
(3, 9),0.2
(3, 12),-0.8
(3, 15),-0.8
(3, 18),-0.8
(3, 21),0.2
(3, 24),-0.8
(3, 27),-0.8
(3, 30),-0.8
(3, 33),-0.8
(3, 36),-1.7999999999999998
(3, 39),-1.7999999999999998
(3, 42),-1.7999999999999998
(3, 45),-1.7999999999999998
(3, 48),-1.7999999999999998
(3, 51),-1.7999999999999998
(3, 54),-1.7999999999999998
(3, 57),0.2
(3, 60),0.2
(3, 63),0.2
(3, 66),0.2
(3, 69),0.2
(3, 72),0.2
(3, 75),0.2
(3, 78),0.2
(3, 81),0.2
(3, 84),0.2
(3, 87),0.2
(3, 90),0.2
(3, 91),0.4
(3, 92),0.8
(3, 93),1.6
(4, 5),0.2
(4, 7),0.2
(4, 10),0.2
(4, 13),-0.8
(4, 16),-0.8
(4, 19),-0.8
(4, 22),0.2
(4, 25),-0.8
(4, 28),-0.8
(4, 31),-0.8
(4, 34),-0.8
(4, 37),-1.7999999999999998
(4, 40),-1.7999999999999998
(4, 43),-1.7999999999999998
(4, 46),-1.7999999999999998
(4, 49),-1.7999999999999998
(4, 52),-1.7999999999999998
(4, 55),-1.7999999999999998
(4, 58),0.2
(4, 61),0.2
(4, 64),0.2
(4, 67),0.2
(4, 70),0.2
(4, 73),0.2
(4, 76),0.2
(4, 79),0.2
(4, 82),0.2
(4, 85),0.2
(4, 88),0.2
(4, 94),0.2
(4, 95),0.4
(4, 96),0.8
(4, 97),1.6
(5, 8),0.2
(5, 11),0.2
(5, 14),-0.8
(5, 17),-0.8
(5, 20),-0.8
(5, 23),0.2
(5, 26),-0.8
(5, 29),-0.8
(5, 32),-0.8
(5, 35),-0.8
(5, 38),-1.7999999999999998
(5, 41),-1.7999999999999998
(5, 44),-1.7999999999999998
(5, 47),-1.7999999999999998
(5, 50),-1.7999999999999998
(5, 53),-1.7999999999999998
(5, 56),-1.7999999999999998
(5, 59),0.2
(5, 62),0.2
(5, 65),0.2
(5, 68),0.2
(5, 71),0.2
(5, 74),0.2
(5, 77),0.2
(5, 80),0.2
(5, 83),0.2
(5, 86),0.2
(5, 89),0.2
(5, 98),0.2
(5, 99),0.4
(5, 100),0.8
(5, 101),1.6
(6, 7),0.2
(6, 8),0.2
(6, 9),0.2
(6, 12),-0.8
(6, 15),-0.8
(6, 18),-0.8
(6, 21),0.2
(6, 24),-0.8
(6, 27),-0.8
(6, 30),-0.8
(6, 33),-0.8
(6, 36),-1.7999999999999998
(6, 39),-1.7999999999999998
(6, 42),-1.7999999999999998
(6, 45),-1.7999999999999998
(6, 48),-1.7999999999999998
(6, 51),-1.7999999999999998
(6, 54),-1.7999999999999998
(6, 57),0.2
(6, 60),0.2
(6, 63),0.2
(6, 66),0.2
(6, 69),0.2
(6, 72),0.2
(6, 75),0.2
(6, 78),0.2
(6, 81),0.2
(6, 84),0.2
(6, 87),0.2
(6, 90),0.2
(6, 91),0.4
(6, 92),0.8
(6, 93),1.6
(7, 8),0.2
(7, 10),0.2
(7, 13),-0.8
(7, 16),-0.8
(7, 19),-0.8
(7, 22),0.2
(7, 25),-0.8
(7, 28),-0.8
(7, 31),-0.8
(7, 34),-0.8
(7, 37),-1.7999999999999998
(7, 40),-1.7999999999999998
(7, 43),-1.7999999999999998
(7, 46),-1.7999999999999998
(7, 49),-1.7999999999999998
(7, 52),-1.7999999999999998
(7, 55),-1.7999999999999998
(7, 58),0.2
(7, 61),0.2
(7, 64),0.2
(7, 67),0.2
(7, 70),0.2
(7, 73),0.2
(7, 76),0.2
(7, 79),0.2
(7, 82),0.2
(7, 85),0.2
(7, 88),0.2
(7, 94),0.2
(7, 95),0.4
(7, 96),0.8
(7, 97),1.6
(8, 11),0.2
(8, 14),-0.8
(8, 17),-0.8
(8, 20),-0.8
(8, 23),0.2
(8, 26),-0.8
(8, 29),-0.8
(8, 32),-0.8
(8, 35),-0.8
(8, 38),-1.7999999999999998
(8, 41),-1.7999999999999998
(8, 44),-1.7999999999999998
(8, 47),-1.7999999999999998
(8, 50),-1.7999999999999998
(8, 53),-1.7999999999999998
(8, 56),-1.7999999999999998
(8, 59),0.2
(8, 62),0.2
(8, 65),0.2
(8, 68),0.2
(8, 71),0.2
(8, 74),0.2
(8, 77),0.2
(8, 80),0.2
(8, 83),0.2
(8, 86),0.2
(8, 89),0.2
(8, 98),0.2
(8, 99),0.4
(8, 100),0.8
(8, 101),1.6
(9, 10),0.2
(9, 11),0.2
(9, 12),-0.8
(9, 15),-0.8
(9, 18),-0.8
(9, 21),0.2
(9, 24),-0.8
(9, 27),-0.8
(9, 30),-0.8
(9, 33),-0.8
(9, 36),-1.7999999999999998
(9, 39),-1.7999999999999998
(9, 42),-1.7999999999999998
(9, 45),-1.7999999999999998
(9, 48),-1.7999999999999998
(9, 51),-1.7999999999999998
(9, 54),-1.7999999999999998
(9, 57),0.2
(9, 60),0.2
(9, 63),0.2
(9, 66),0.2
(9, 69),0.2
(9, 72),0.2
(9, 75),0.2
(9, 78),0.2
(9, 81),0.2
(9, 84),0.2
(9, 87),0.2
(9, 90),0.2
(9, 91),0.4
(9, 92),0.8
(9, 93),1.6
(10, 11),0.2
(10, 13),-0.8
(10, 16),-0.8
(10, 19),-0.8
(10, 22),0.2
(10, 25),-0.8
(10, 28),-0.8
(10, 31),-0.8
(10, 34),-0.8
(10, 37),-1.7999999999999998
(10, 40),-1.7999999999999998
(10, 43),-1.7999999999999998
(10, 46),-1.7999999999999998
(10, 49),-1.7999999999999998
(10, 52),-1.7999999999999998
(10, 55),-1.7999999999999998
(10, 58),0.2
(10, 61),0.2
(10, 64),0.2
(10, 67),0.2
(10, 70),0.2
(10, 73),0.2
(10, 76),0.2
(10, 79),0.2
(10, 82),0.2
(10, 85),0.2
(10, 88),0.2
(10, 94),0.2
(10, 95),0.4
(10, 96),0.8
(10, 97),1.6
(11, 14),-0.8
(11, 17),-0.8
(11, 20),-0.8
(11, 23),0.2
(11, 26),-0.8
(11, 29),-0.8
(11, 32),-0.8
(11, 35),-0.8
(11, 38),-1.7999999999999998
(11, 41),-1.7999999999999998
(11, 44),-1.7999999999999998
(11, 47),-1.7999999999999998
(11, 50),-1.7999999999999998
(11, 53),-1.7999999999999998
(11, 56),-1.7999999999999998
(11, 59),0.2
(11, 62),0.2
(11, 65),0.2
(11, 68),0.2
(11, 71),0.2
(11, 74),0.2
(11, 77),0.2
(11, 80),0.2
(11, 83),0.2
(11, 86),0.2
(11, 89),0.2
(11, 98),0.2
(11, 99),0.4
(11, 100),0.8
(11, 101),1.6
(12, 13),0.2
(12, 14),0.2
(12, 15),0.2
(12, 18),0.2
(12, 21),0.2
(12, 24),-0.8
(12, 27),-0.8
(12, 30),-0.8
(12, 33),-0.8
(12, 36),-0.8
(12, 39),-0.8
(12, 42),-0.8
(12, 45),-0.8
(12, 48),-0.8
(12, 51),-0.8
(12, 54),-0.8
(12, 57),-0.8
(12, 60),-0.8
(12, 63),-0.8
(12, 66),-0.8
(12, 69),-0.8
(12, 72),-0.8
(12, 75),0.2
(12, 78),0.2
(12, 81),0.2
(12, 84),0.2
(12, 87),0.2
(12, 90),0.2
(12, 91),0.4
(12, 92),0.8
(12, 93),1.6
(13, 14),0.2
(13, 16),0.2
(13, 19),0.2
(13, 22),0.2
(13, 25),-0.8
(13, 28),-0.8
(13, 31),-0.8
(13, 34),-0.8
(13, 37),-0.8
(13, 40),-0.8
(13, 43),-0.8
(13, 46),-0.8
(13, 49),-0.8
(13, 52),-0.8
(13, 55),-0.8
(13, 58),-0.8
(13, 61),-0.8
(13, 64),-0.8
(13, 67),-0.8
(13, 70),-0.8
(13, 73),-0.8
(13, 76),0.2
(13, 79),0.2
(13, 82),0.2
(13, 85),0.2
(13, 88),0.2
(13, 94),0.2
(13, 95),0.4
(13, 96),0.8
(13, 97),1.6
(14, 17),0.2
(14, 20),0.2
(14, 23),0.2
(14, 26),-0.8
(14, 29),-0.8
(14, 32),-0.8
(14, 35),-0.8
(14, 38),-0.8
(14, 41),-0.8
(14, 44),-0.8
(14, 47),-0.8
(14, 50),-0.8
(14, 53),-0.8
(14, 56),-0.8
(14, 59),-0.8
(14, 62),-0.8
(14, 65),-0.8
(14, 68),-0.8
(14, 71),-0.8
(14, 74),-0.8
(14, 77),0.2
(14, 80),0.2
(14, 83),0.2
(14, 86),0.2
(14, 89),0.2
(14, 98),0.2
(14, 99),0.4
(14, 100),0.8
(14, 101),1.6
(15, 16),0.2
(15, 17),0.2
(15, 18),0.2
(15, 21),0.2
(15, 24),-0.8
(15, 27),-0.8
(15, 30),-0.8
(15, 33),-0.8
(15, 36),-0.8
(15, 39),-0.8
(15, 42),-0.8
(15, 45),-0.8
(15, 48),-0.8
(15, 51),-0.8
(15, 54),-0.8
(15, 57),-0.8
(15, 60),-0.8
(15, 63),-0.8
(15, 66),-0.8
(15, 69),-0.8
(15, 72),-0.8
(15, 75),0.2
(15, 78),0.2
(15, 81),0.2
(15, 84),0.2
(15, 87),0.2
(15, 90),0.2
(15, 91),0.4
(15, 92),0.8
(15, 93),1.6
(16, 17),0.2
(16, 19),0.2
(16, 22),0.2
(16, 25),-0.8
(16, 28),-0.8
(16, 31),-0.8
(16, 34),-0.8
(16, 37),-0.8
(16, 40),-0.8
(16, 43),-0.8
(16, 46),-0.8
(16, 49),-0.8
(16, 52),-0.8
(16, 55),-0.8
(16, 58),-0.8
(16, 61),-0.8
(16, 64),-0.8
(16, 67),-0.8
(16, 70),-0.8
(16, 73),-0.8
(16, 76),0.2
(16, 79),0.2
(16, 82),0.2
(16, 85),0.2
(16, 88),0.2
(16, 94),0.2
(16, 95),0.4
(16, 96),0.8
(16, 97),1.6
(17, 20),0.2
(17, 23),0.2
(17, 26),-0.8
(17, 29),-0.8
(17, 32),-0.8
(17, 35),-0.8
(17, 38),-0.8
(17, 41),-0.8
(17, 44),-0.8
(17, 47),-0.8
(17, 50),-0.8
(17, 53),-0.8
(17, 56),-0.8
(17, 59),-0.8
(17, 62),-0.8
(17, 65),-0.8
(17, 68),-0.8
(17, 71),-0.8
(17, 74),-0.8
(17, 77),0.2
(17, 80),0.2
(17, 83),0.2
(17, 86),0.2
(17, 89),0.2
(17, 98),0.2
(17, 99),0.4
(17, 100),0.8
(17, 101),1.6
(18, 19),0.2
(18, 20),0.2
(18, 21),0.2
(18, 24),-0.8
(18, 27),-0.8
(18, 30),-0.8
(18, 33),-0.8
(18, 36),-0.8
(18, 39),-0.8
(18, 42),-0.8
(18, 45),-0.8
(18, 48),-0.8
(18, 51),-0.8
(18, 54),-0.8
(18, 57),-0.8
(18, 60),-0.8
(18, 63),-0.8
(18, 66),-0.8
(18, 69),-0.8
(18, 72),-0.8
(18, 75),0.2
(18, 78),0.2
(18, 81),0.2
(18, 84),0.2
(18, 87),0.2
(18, 90),0.2
(18, 91),0.4
(18, 92),0.8
(18, 93),1.6
(19, 20),0.2
(19, 22),0.2
(19, 25),-0.8
(19, 28),-0.8
(19, 31),-0.8
(19, 34),-0.8
(19, 37),-0.8
(19, 40),-0.8
(19, 43),-0.8
(19, 46),-0.8
(19, 49),-0.8
(19, 52),-0.8
(19, 55),-0.8
(19, 58),-0.8
(19, 61),-0.8
(19, 64),-0.8
(19, 67),-0.8
(19, 70),-0.8
(19, 73),-0.8
(19, 76),0.2
(19, 79),0.2
(19, 82),0.2
(19, 85),0.2
(19, 88),0.2
(19, 94),0.2
(19, 95),0.4
(19, 96),0.8
(19, 97),1.6
(20, 23),0.2
(20, 26),-0.8
(20, 29),-0.8
(20, 32),-0.8
(20, 35),-0.8
(20, 38),-0.8
(20, 41),-0.8
(20, 44),-0.8
(20, 47),-0.8
(20, 50),-0.8
(20, 53),-0.8
(20, 56),-0.8
(20, 59),-0.8
(20, 62),-0.8
(20, 65),-0.8
(20, 68),-0.8
(20, 71),-0.8
(20, 74),-0.8
(20, 77),0.2
(20, 80),0.2
(20, 83),0.2
(20, 86),0.2
(20, 89),0.2
(20, 98),0.2
(20, 99),0.4
(20, 100),0.8
(20, 101),1.6
(21, 22),0.2
(21, 23),0.2
(21, 24),0.2
(21, 27),0.2
(21, 30),0.2
(21, 33),0.2
(21, 36),-0.8
(21, 39),-0.8
(21, 42),-0.8
(21, 45),-0.8
(21, 48),-0.8
(21, 51),-0.8
(21, 54),-0.8
(21, 57),0.2
(21, 60),0.2
(21, 63),0.2
(21, 66),0.2
(21, 69),0.2
(21, 72),0.2
(21, 75),-0.8
(21, 78),-0.8
(21, 81),-0.8
(21, 84),-0.8
(21, 87),-0.8
(21, 90),0.2
(21, 91),0.4
(21, 92),0.8
(21, 93),1.6
(22, 23),0.2
(22, 25),0.2
(22, 28),0.2
(22, 31),0.2
(22, 34),0.2
(22, 37),-0.8
(22, 40),-0.8
(22, 43),-0.8
(22, 46),-0.8
(22, 49),-0.8
(22, 52),-0.8
(22, 55),-0.8
(22, 58),0.2
(22, 61),0.2
(22, 64),0.2
(22, 67),0.2
(22, 70),0.2
(22, 73),0.2
(22, 76),-0.8
(22, 79),-0.8
(22, 82),-0.8
(22, 85),-0.8
(22, 88),-0.8
(22, 94),0.2
(22, 95),0.4
(22, 96),0.8
(22, 97),1.6
(23, 26),0.2
(23, 29),0.2
(23, 32),0.2
(23, 35),0.2
(23, 38),-0.8
(23, 41),-0.8
(23, 44),-0.8
(23, 47),-0.8
(23, 50),-0.8
(23, 53),-0.8
(23, 56),-0.8
(23, 59),0.2
(23, 62),0.2
(23, 65),0.2
(23, 68),0.2
(23, 71),0.2
(23, 74),0.2
(23, 77),-0.8
(23, 80),-0.8
(23, 83),-0.8
(23, 86),-0.8
(23, 89),-0.8
(23, 98),0.2
(23, 99),0.4
(23, 100),0.8
(23, 101),1.6
(24, 25),0.2
(24, 26),0.2
(24, 27),0.2
(24, 30),0.2
(24, 33),0.2
(24, 36),-3.8
(24, 39),-3.8
(24, 42),-3.8
